date,프리랜서계약서
2023-07-17,57.1875
2023-07-18,53.125
2023-07-19,48.75
2023-07-20,60.9375
2023-07-21,45.0
2023-07-22,23.125
2023-07-23,25.9375
2023-07-24,53.125
2023-07-25,52.5
2023-07-26,50.3125
2023-07-27,42.5
2023-07-28,46.25
2023-07-29,20.3125
2023-07-30,22.8125
2023-07-31,52.1875
2023-08-01,55.0
2023-08-02,57.8125
2023-08-03,56.5625
2023-08-04,50.625
2023-08-05,22.1875
2023-08-06,21.25
2023-08-07,52.1875
2023-08-08,47.1875
2023-08-09,51.5625
2023-08-10,47.8125
2023-08-11,45.625
2023-08-12,14.6875
2023-08-13,16.5625
2023-08-14,47.5
2023-08-15,19.0625
2023-08-16,61.5625
2023-08-17,56.875
2023-08-18,53.4375
2023-08-19,15.0
2023-08-20,16.5625
2023-08-21,67.1875
2023-08-22,81.5625
2023-08-23,91.875
2023-08-24,97.1875
2023-08-25,67.5
2023-08-26,21.25
2023-08-27,25.9375
2023-08-28,82.8125
2023-08-29,100.0
2023-08-30,93.75
2023-08-31,92.8125
2023-09-01,70.9375
2023-09-02,22.1875
2023-09-03,21.875
2023-09-04,67.1875
2023-09-05,71.25
2023-09-06,68.125
2023-09-07,67.1875
2023-09-08,63.125
2023-09-09,22.1875
2023-09-10,33.4375
2023-09-11,83.125
2023-09-12,75.3125
2023-09-13,68.4375
2023-09-14,73.75
2023-09-15,53.75
2023-09-16,22.1875
2023-09-17,25.3125
2023-09-18,69.0625
2023-09-19,62.8125
2023-09-20,57.8125
2023-09-21,52.5
2023-09-22,40.0
2023-09-23,15.9375
2023-09-24,21.5625
2023-09-25,71.25
2023-09-26,64.6875
2023-09-27,41.875
2023-09-28,10.3125
2023-09-29,9.0625
2023-09-30,14.6875
2023-10-01,20.0
2023-10-02,20.625
2023-10-03,24.375
2023-10-04,74.375
2023-10-05,84.0625
2023-10-06,55.3125
2023-10-07,17.1875
2023-10-08,15.625
2023-10-09,25.0
2023-10-10,71.25
2023-10-11,56.25
2023-10-12,56.875
2023-10-13,49.6875
2023-10-14,20.625
2023-10-15,22.8125
2023-10-16,52.5
2023-10-17,45.0
2023-10-18,54.375
2023-10-19,46.5625
2023-10-20,43.4375
2023-10-21,16.875
2023-10-22,20.9375
2023-10-23,53.75
2023-10-24,55.3125
2023-10-25,49.6875
2023-10-26,61.5625
2023-10-27,41.25
2023-10-28,17.1875
2023-10-29,20.9375
2023-10-30,70.625
2023-10-31,64.0625
2023-11-01,76.875
2023-11-02,60.625
2023-11-03,61.25
2023-11-04,18.4375
2023-11-05,19.375
2023-11-06,69.6875
2023-11-07,54.0625
2023-11-08,71.5625
2023-11-09,60.625
2023-11-10,46.875
2023-11-11,21.5625
2023-11-12,27.5
2023-11-13,56.25
2023-11-14,50.0
2023-11-15,51.25
2023-11-16,43.125
2023-11-17,35.9375
2023-11-18,17.5
2023-11-19,15.625
2023-11-20,54.6875
2023-11-21,49.6875
2023-11-22,54.0625
2023-11-23,52.5
2023-11-24,53.75
2023-11-25,17.8125
2023-11-26,16.25
2023-11-27,51.875
2023-11-28,55.9375
2023-11-29,51.5625
2023-11-30,62.1875
2023-12-01,54.375
2023-12-02,16.875
2023-12-03,20.3125
2023-12-04,61.5625
2023-12-05,56.875
2023-12-06,53.125
2023-12-07,53.75
2023-12-08,49.0625
2023-12-09,15.0
2023-12-10,17.1875
2023-12-11,54.0625
2023-12-12,47.8125
2023-12-13,48.4375
2023-12-14,50.3125
2023-12-15,38.125
2023-12-16,16.875
2023-12-17,17.5
2023-12-18,49.0625
2023-12-19,48.75
2023-12-20,46.5625
2023-12-21,51.25
2023-12-22,39.0625
2023-12-23,14.375
2023-12-24,16.25
2023-12-25,13.4375
2023-12-26,57.5
2023-12-27,47.5
2023-12-28,61.5625
2023-12-29,37.8125
2023-12-30,18.4375
2023-12-31,12.8125
2024-01-01,19.375
2024-01-02,62.5
2024-01-03,65.3125
2024-01-04,53.4375
2024-01-05,47.1875
2024-01-06,16.5625
2024-01-07,19.6875
2024-01-08,55.3125
2024-01-09,50.0
2024-01-10,57.8125
2024-01-11,54.0625
2024-01-12,50.9375
2024-01-13,22.5
2024-01-14,18.125
2024-01-15,45.625
2024-01-16,55.9375
2024-01-17,45.9375
2024-01-18,53.4375
2024-01-19,34.375
2024-01-20,10.9375
2024-01-21,20.625
2024-01-22,45.9375
2024-01-23,41.5625
2024-01-24,41.5625
2024-01-25,46.875
2024-01-26,44.6875
2024-01-27,17.1875
2024-01-28,20.625
2024-01-29,50.9375
2024-01-30,50.625
2024-01-31,54.0625
2024-02-01,51.875
2024-02-02,45.625
2024-02-03,21.5625
2024-02-04,19.6875
2024-02-05,56.25
2024-02-06,52.8125
2024-02-07,48.125
2024-02-08,32.5
2024-02-09,11.875
2024-02-10,5.9375
2024-02-11,12.1875
2024-02-12,13.75
2024-02-13,50.0
2024-02-14,41.5625
2024-02-15,47.5
2024-02-16,45.625
2024-02-17,22.1875
2024-02-18,20.625
2024-02-19,50.9375
2024-02-20,41.5625
2024-02-21,42.8125
2024-02-22,53.75
2024-02-23,50.9375
2024-02-24,18.75
2024-02-25,23.4375
2024-02-26,54.6875
2024-02-27,55.3125
2024-02-28,50.0
2024-02-29,51.5625
2024-03-01,22.8125
2024-03-02,26.25
2024-03-03,20.0
2024-03-04,53.75
2024-03-05,63.125
2024-03-06,48.125
2024-03-07,55.625
2024-03-08,42.5
2024-03-09,20.625
2024-03-10,18.75
2024-03-11,61.875
2024-03-12,49.375
2024-03-13,48.4375
2024-03-14,39.6875
2024-03-15,55.9375
2024-03-16,15.9375
2024-03-17,21.25
2024-03-18,50.9375
2024-03-19,50.9375
2024-03-20,52.5
